C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Classes\z_LocalPref.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Classes\z_PrefabAndSettings.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Classes\z_PrefabPalette.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Classes\z_PreferenceDictionary.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Classes\z_RaycastHit.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Classes\z_ReflectionUtil.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Enum\z_BrushTool.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_About.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_AdditionalVertexStreamsEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_AttributeLayoutContainerEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_AttributeLayoutJsonEditor.cs; 1
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_BlendMaterialInspector.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_BrushSettingsEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_ColorPaletteEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_Editor.cs; 2
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_GlobalSettingsEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_MeshFilterEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_PrefabPaletteEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_PreferenceDictionaryEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_SplatWeightEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Interface\z_ZoomOverrideEditor.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_AssetPreview.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_BakeAdditionalVertexStreams.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_Debug.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_EditorUtility.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_GUI.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_GUILayout.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_Handles.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_IconImporter.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_IconUtility.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_PostProcessTextureBlend.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_Pref.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_SceneUtility.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Editor\Utility\z_ShaderUtil.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_BrushMirror.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_ComponentIndex.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_Culling.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_Direction.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_MeshChannel.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_MirrorCoordinateSpace.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_ModelSource.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_PaintMode.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_PlacementDirection.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Enum\z_SelectionRenderState.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\MonoBehaviour\z_AdditionalVertexStreams.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\MonoBehaviour\z_OverlayRenderer.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\MonoBehaviour\z_ZoomOverride.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_AttributeLayout.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_ColorMask.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_CommonEdge.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_Edge.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_GradientSerializer.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_IHasDefault.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_IValid.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_Mesh.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_RndVec3.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_SplatSet.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Type\z_SplatWeight.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Utility\z_Math.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Utility\z_MeshUtility.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Utility\z_Util.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\ProCore\Polybrush\Code\Scripts\Utility\z_Vector.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\asplosion.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\btn_backToMenu.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\btn_changeWpn.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\btn_how.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\btn_play.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\btn_quit.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\btn_replay.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\btn_togglePause.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\Cannonball.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\EnemyNode.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\Floatable.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\FloatyEnemy.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\floatyShip.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\GameMode.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\GameUIItem.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\HandleLeaderboard.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\HeartPickup.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\i_Attackable.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\i_Notifiable.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\leaderboard_no_btn.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\leaderboard_yes_btn.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\mainCamera.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\MainGameMode.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\ObjectPool.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\Pachamama.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\PoolableGameObject.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\Projectile.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\suctionPopProjectile.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\testWWW.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\theTower.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\TutorialAnimations.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\TutorialGameMode.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\vanillaProjectile.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\scripts\WagonWaypoint.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\AbstractTargetFollower.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\AutoCam.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\FreeLookCam.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\HandHeldCam.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\LookatTarget.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\PivotBasedCameraRig.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\ProtectCameraFromWallClip.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Cameras\Scripts\TargetFieldOfView.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\AxisTouchButton.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\ButtonHandler.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\CameraSwitch.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\CrossPlatformInputManager.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\InputAxisScrollbar.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\Joystick.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\LevelReset.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\MobileControlRig.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\TiltInput.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\TouchPad.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\VirtualInput.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\Editor\InputAxisScrollbarCI.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\PlatformSpecific\MobileInput.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\CrossPlatformInput\Scripts\PlatformSpecific\StandaloneInput.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\Antialiasing.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\Bloom.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\BloomAndFlares.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\BloomOptimized.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\Blur.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\BlurOptimized.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\CameraMotionBlur.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\ColorCorrectionCurves.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\ColorCorrectionLookup.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\ColorCorrectionRamp.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\ContrastEnhance.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\ContrastStretch.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\CreaseShading.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\DepthOfField.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\DepthOfFieldDeprecated.cs; 0
C:\Users\pasqu\Desktop\ProgettiMacchinaVirtuale\AbrahamBrookes_flingyBall\Assets\Standard Assets\Effects\ImageEffects\Scripts\EdgeDetection.cs; 0
